itinerary_id,origin,destination,departure_date,return_date,price_raw,price_formatted,currency,outbound_duration,return_duration,outbound_stops,return_stops,outbound_carriers,return_carriers,outbound_departure,outbound_arrival,return_departure,return_arrival,score,is_self_transfer,search_key
10957-2607080050--32677-1-14325-2607090540|14325-2607161000--32677-2-10957-2607172250,DEL,MRU,2026-07-08,2026-07-16,237546.0,"₹237,546",INR,1820,2120,1,2,Air France,Air France,2026-07-08T00:50:00,2026-07-09T05:40:00,2026-07-16T10:00:00,2026-07-17T22:50:00,0.076431,False,DEL-MRU_2026-07-08_2026-07-16
10957-2607080050--32677-1-14325-2607090540|14325-2607160840--32677-2-10957-2607172250,DEL,MRU,2026-07-08,2026-07-16,237546.0,"₹237,546",INR,1820,2200,1,2,Air France,Air France,2026-07-08T00:50:00,2026-07-09T05:40:00,2026-07-16T08:40:00,2026-07-17T22:50:00,0.07491,False,DEL-MRU_2026-07-08_2026-07-16
"9436-2607080300--31939,-31833-2-14325-2607091540|14325-2607161805--32139,-31939-2-9436-2607180150",AMD,MRU,2026-07-08,2026-07-16,237701.0,"₹237,701",INR,2290,1815,2,2,"Qatar Airways, South African Airways","Kenya Airways, Qatar Airways",2026-07-08T03:00:00,2026-07-09T15:40:00,2026-07-16T18:05:00,2026-07-18T01:50:00,0.066797,False,AMD-MRU_2026-07-08_2026-07-16
"9436-2607080300--31939,-31833-2-14325-2607091540|14325-2607171805--32139,-31939-2-9436-2607190150",AMD,MRU,2026-07-08,2026-07-17,237701.0,"₹237,701",INR,2290,1815,2,2,"Qatar Airways, South African Airways","Kenya Airways, Qatar Airways",2026-07-08T03:00:00,2026-07-09T15:40:00,2026-07-17T18:05:00,2026-07-19T01:50:00,0.067092,False,AMD-MRU_2026-07-08_2026-07-17
"9436-2607102245--32213-1-14325-2607110830|14325-2607151435--32631,-32339-3-9436-2607161835",AMD,MRU,2026-07-10,2026-07-15,237943.0,"₹237,943",INR,675,1590,1,3,IndiGo,"Air Seychelles, Etihad Airways",2026-07-10T22:45:00,2026-07-11T08:30:00,2026-07-15T14:35:00,2026-07-16T18:35:00,0.120642,False,AMD-MRU_2026-07-10_2026-07-15
"9436-2607082100--32672-1-14325-2607090630|14325-2607151435--32631,-32339-3-9436-2607161835",AMD,MRU,2026-07-08,2026-07-15,237958.0,"₹237,958",INR,660,1590,1,3,Air India,"Air Seychelles, Etihad Airways",2026-07-08T21:00:00,2026-07-09T06:30:00,2026-07-15T14:35:00,2026-07-16T18:35:00,0.123913,False,AMD-MRU_2026-07-08_2026-07-15
10075-2607090200--32672-0-14325-2607090630|14325-2607151000--32132-2-10075-2607170001,BOM,MRU,2026-07-09,2026-07-15,237994.0,"₹237,994",INR,360,2191,0,2,Air India,KLM,2026-07-09T02:00:00,2026-07-09T06:30:00,2026-07-15T10:00:00,2026-07-17T00:01:00,0.081411,False,BOM-MRU_2026-07-09_2026-07-15
10957-2607080050--32677-2-14325-2607090750|14325-2607160905--32677-1-10957-2607172250,DEL,MRU,2026-07-08,2026-07-16,238705.0,"₹238,705",INR,1950,2175,2,1,Air France,Air France,2026-07-08T00:50:00,2026-07-09T07:50:00,2026-07-16T09:05:00,2026-07-17T22:50:00,0.072649,False,DEL-MRU_2026-07-08_2026-07-16
"9436-2607100300--31939,-32139-2-14325-2607110255|14325-2607171805--32139,-31939-2-9436-2607190150",AMD,MRU,2026-07-10,2026-07-17,238822.0,"₹238,822",INR,1525,1815,2,2,"Qatar Airways, Kenya Airways","Kenya Airways, Qatar Airways",2026-07-10T03:00:00,2026-07-11T02:55:00,2026-07-17T18:05:00,2026-07-19T01:50:00,0.081397,False,AMD-MRU_2026-07-10_2026-07-17
9436-2607082150--32677-2-14325-2607100540|14325-2607151000--32677-2-9436-2607170635,AMD,MRU,2026-07-08,2026-07-15,238862.0,"₹238,862",INR,2000,2585,2,2,Air France,Air France,2026-07-08T21:50:00,2026-07-10T05:40:00,2026-07-15T10:00:00,2026-07-17T06:35:00,0.060566,False,AMD-MRU_2026-07-08_2026-07-15
9436-2607081925--32677-2-14325-2607100540|14325-2607151000--32677-2-9436-2607170635,AMD,MRU,2026-07-08,2026-07-15,238862.0,"₹238,862",INR,2145,2585,2,2,Air France,Air France,2026-07-08T19:25:00,2026-07-10T05:40:00,2026-07-15T10:00:00,2026-07-17T06:35:00,0.058709,False,AMD-MRU_2026-07-08_2026-07-15
"9436-2607100300--31939,-32139-2-14325-2607110255|14325-2607162150--32348-1-9436-2607180305",AMD,MRU,2026-07-10,2026-07-16,239291.0,"₹239,291",INR,1525,1665,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-10T03:00:00,2026-07-11T02:55:00,2026-07-16T21:50:00,2026-07-18T03:05:00,0.085058,False,AMD-MRU_2026-07-10_2026-07-16
"9436-2607100300--31939,-32139-2-14325-2607110255|14325-2607152150--32348-1-9436-2607170305",AMD,MRU,2026-07-10,2026-07-15,239445.0,"₹239,445",INR,1525,1665,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-10T03:00:00,2026-07-11T02:55:00,2026-07-15T21:50:00,2026-07-17T03:05:00,0.08513,False,AMD-MRU_2026-07-10_2026-07-15
"10075-2607092325--32080-1-14325-2607101555|14325-2607162245--32080,-31703-2-10075-2607172135",BOM,MRU,2026-07-09,2026-07-16,239522.0,"₹239,522",INR,1080,1280,1,2,Malaysia Airlines,"Malaysia Airlines, Vietnam Airlines",2026-07-09T23:25:00,2026-07-10T15:55:00,2026-07-16T22:45:00,2026-07-17T21:35:00,0.086236,False,BOM-MRU_2026-07-09_2026-07-16
10957-2607100355--32677-2-14325-2607110540|14325-2607151000--32677-2-10957-2607170155,DEL,MRU,2026-07-10,2026-07-15,239640.0,"₹239,640",INR,1635,2305,2,2,Air France,Air France,2026-07-10T03:55:00,2026-07-11T05:40:00,2026-07-15T10:00:00,2026-07-17T01:55:00,0.067587,False,DEL-MRU_2026-07-10_2026-07-15
"9436-2607081855--32672-2-14325-2607090630|14325-2607151615--32340,-32672-2-9436-2607161320",AMD,MRU,2026-07-08,2026-07-15,239683.0,"₹239,683",INR,785,1175,2,2,Air India,"Ethiopian Airlines, Air India",2026-07-08T18:55:00,2026-07-09T06:30:00,2026-07-15T16:15:00,2026-07-16T13:20:00,0.141237,False,AMD-MRU_2026-07-08_2026-07-15
"9436-2607081555--32672-2-14325-2607090630|14325-2607151615--32340,-32672-2-9436-2607161320",AMD,MRU,2026-07-08,2026-07-15,239683.0,"₹239,683",INR,965,1175,2,2,Air India,"Ethiopian Airlines, Air India",2026-07-08T15:55:00,2026-07-09T06:30:00,2026-07-15T16:15:00,2026-07-16T13:20:00,0.129358,False,AMD-MRU_2026-07-08_2026-07-15
"9436-2607091555--32672-2-14325-2607100630|14325-2607151615--32340,-32672-2-9436-2607161320",AMD,MRU,2026-07-09,2026-07-15,239683.0,"₹239,683",INR,965,1175,2,2,Air India,"Ethiopian Airlines, Air India",2026-07-09T15:55:00,2026-07-10T06:30:00,2026-07-15T16:15:00,2026-07-16T13:20:00,0.141634,False,AMD-MRU_2026-07-09_2026-07-15
"9436-2607091855--32672-2-14325-2607100630|14325-2607151615--32340,-32672-2-9436-2607161320",AMD,MRU,2026-07-09,2026-07-15,240160.0,"₹240,160",INR,785,1175,2,2,Air India,"Ethiopian Airlines, Air India",2026-07-09T18:55:00,2026-07-10T06:30:00,2026-07-15T16:15:00,2026-07-16T13:20:00,0.154334,False,AMD-MRU_2026-07-09_2026-07-15
"9436-2607101855--32672-2-14325-2607110630|14325-2607151615--32340,-32672-2-9436-2607161320",AMD,MRU,2026-07-10,2026-07-15,240164.0,"₹240,164",INR,785,1175,2,2,Air India,"Ethiopian Airlines, Air India",2026-07-10T18:55:00,2026-07-11T06:30:00,2026-07-15T16:15:00,2026-07-16T13:20:00,0.138139,False,AMD-MRU_2026-07-10_2026-07-15
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607162150--32348-1-9436-2607180810",AMD,MRU,2026-07-08,2026-07-16,240202.0,"₹240,202",INR,1525,1970,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-16T21:50:00,2026-07-18T08:10:00,0.077639,False,AMD-MRU_2026-07-08_2026-07-16
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607171830--32348-1-9436-2607180810",AMD,MRU,2026-07-08,2026-07-17,240202.0,"₹240,202",INR,1525,730,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-17T18:30:00,2026-07-18T08:10:00,0.120862,False,AMD-MRU_2026-07-08_2026-07-17
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607172150--32348-1-9436-2607190305",AMD,MRU,2026-07-08,2026-07-17,240202.0,"₹240,202",INR,1525,1665,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-17T21:50:00,2026-07-19T03:05:00,0.085437,False,AMD-MRU_2026-07-08_2026-07-17
"9436-2607100300--31939,-32139-2-14325-2607110255|14325-2607151615--32348-1-9436-2607170305",AMD,MRU,2026-07-10,2026-07-15,240264.0,"₹240,264",INR,1525,2000,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-10T03:00:00,2026-07-11T02:55:00,2026-07-15T16:15:00,2026-07-17T03:05:00,0.076777,False,AMD-MRU_2026-07-10_2026-07-15
"10075-2607100535--32672,-32348-1-14325-2607101710|14325-2607170930--32672-0-10075-2607171720",BOM,MRU,2026-07-10,2026-07-17,241614.0,"₹241,614",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-10T05:35:00,2026-07-10T17:10:00,2026-07-17T09:30:00,2026-07-17T17:20:00,0.147792,False,BOM-MRU_2026-07-10_2026-07-17
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607172240--32652,-32672-1-9436-2607181125",AMD,MRU,2026-07-08,2026-07-17,241725.0,"₹241,725",INR,1525,675,2,1,"Qatar Airways, Kenya Airways","Air Mauritius, Air India",2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-17T22:40:00,2026-07-18T11:25:00,0.123103,False,AMD-MRU_2026-07-08_2026-07-17
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607162240--32652,-32672-1-9436-2607171125",AMD,MRU,2026-07-08,2026-07-16,241726.0,"₹241,726",INR,1525,675,2,1,"Qatar Airways, Kenya Airways","Air Mauritius, Air India",2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-16T22:40:00,2026-07-17T11:25:00,0.122562,False,AMD-MRU_2026-07-08_2026-07-16
"10075-2607100200--32672-0-14325-2607100630|14325-2607172150--32348,-32672-1-10075-2607181350",BOM,MRU,2026-07-10,2026-07-17,242311.0,"₹242,311",INR,360,870,0,1,Air India,"Emirates, Air India",2026-07-10T02:00:00,2026-07-10T06:30:00,2026-07-17T21:50:00,2026-07-18T13:50:00,0.139579,False,BOM-MRU_2026-07-10_2026-07-17
10957-2607080355--32132-2-14325-2607090540|14325-2607171000--32677-1-10957-2607182250,DEL,MRU,2026-07-08,2026-07-17,242837.0,"₹242,837",INR,1635,2120,2,1,KLM,Air France,2026-07-08T03:55:00,2026-07-09T05:40:00,2026-07-17T10:00:00,2026-07-18T22:50:00,0.079072,False,DEL-MRU_2026-07-08_2026-07-17
10957-2607100355--32677-2-14325-2607110540|14325-2607171000--32677-1-10957-2607182250,DEL,MRU,2026-07-10,2026-07-17,242837.0,"₹242,837",INR,1635,2120,2,1,Air France,Air France,2026-07-10T03:55:00,2026-07-11T05:40:00,2026-07-17T10:00:00,2026-07-18T22:50:00,0.080331,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607080050--32677-1-14325-2607090540|14325-2607151000--32677-1-10957-2607162250,DEL,MRU,2026-07-08,2026-07-15,243718.0,"₹243,718",INR,1820,2120,1,1,Air France,Air France,2026-07-08T00:50:00,2026-07-09T05:40:00,2026-07-15T10:00:00,2026-07-16T22:50:00,0.066057,False,DEL-MRU_2026-07-08_2026-07-15
9436-2607092150--32677-2-14325-2607110540|14325-2607171000--32677-2-9436-2607190635,AMD,MRU,2026-07-09,2026-07-17,244072.0,"₹244,072",INR,2000,2585,2,2,Air France,Air France,2026-07-09T21:50:00,2026-07-11T05:40:00,2026-07-17T10:00:00,2026-07-19T06:35:00,0.06334,False,AMD-MRU_2026-07-09_2026-07-17
9436-2607091925--32677-2-14325-2607110540|14325-2607171000--32677-2-9436-2607190635,AMD,MRU,2026-07-09,2026-07-17,244072.0,"₹244,072",INR,2145,2585,2,2,Air France,Air France,2026-07-09T19:25:00,2026-07-11T05:40:00,2026-07-17T10:00:00,2026-07-19T06:35:00,0.061398,False,AMD-MRU_2026-07-09_2026-07-17
10957-2607100050--32677-1-14325-2607110540|14325-2607151000--32132-2-10957-2607170155,DEL,MRU,2026-07-10,2026-07-15,244657.0,"₹244,657",INR,1820,2305,1,2,Air France,KLM,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-15T10:00:00,2026-07-17T01:55:00,0.063245,False,DEL-MRU_2026-07-10_2026-07-15
9436-2607101935--32677-2-14325-2607120540|14325-2607172220--32677-2-9436-2607190520,AMD,MRU,2026-07-10,2026-07-17,245022.0,"₹245,022",INR,2135,1770,2,2,Air France,Air France,2026-07-10T19:35:00,2026-07-12T05:40:00,2026-07-17T22:20:00,2026-07-19T05:20:00,0.067831,False,AMD-MRU_2026-07-10_2026-07-17
9436-2607102150--32677-2-14325-2607120620|14325-2607152145--32677-2-9436-2607170635,AMD,MRU,2026-07-10,2026-07-15,245077.0,"₹245,077",INR,2040,1880,2,2,Air France,Air France,2026-07-10T21:50:00,2026-07-12T06:20:00,2026-07-15T21:45:00,2026-07-17T06:35:00,0.067658,False,AMD-MRU_2026-07-10_2026-07-15
9436-2607101925--32677-2-14325-2607120620|14325-2607152145--32677-2-9436-2607170635,AMD,MRU,2026-07-10,2026-07-15,245077.0,"₹245,077",INR,2185,1880,2,2,Air France,Air France,2026-07-10T19:25:00,2026-07-12T06:20:00,2026-07-15T21:45:00,2026-07-17T06:35:00,0.065245,False,AMD-MRU_2026-07-10_2026-07-15
9436-2607102150--32677-2-14325-2607120620|14325-2607162145--32677-2-9436-2607180635,AMD,MRU,2026-07-10,2026-07-16,245077.0,"₹245,077",INR,2040,1880,2,2,Air France,Air France,2026-07-10T21:50:00,2026-07-12T06:20:00,2026-07-16T21:45:00,2026-07-18T06:35:00,0.067557,False,AMD-MRU_2026-07-10_2026-07-16
9436-2607101925--32677-2-14325-2607120620|14325-2607162145--32677-2-9436-2607180635,AMD,MRU,2026-07-10,2026-07-16,245077.0,"₹245,077",INR,2185,1880,2,2,Air France,Air France,2026-07-10T19:25:00,2026-07-12T06:20:00,2026-07-16T21:45:00,2026-07-18T06:35:00,0.065147,False,AMD-MRU_2026-07-10_2026-07-16
9436-2607102150--32677-2-14325-2607120620|14325-2607172145--32677-2-9436-2607190635,AMD,MRU,2026-07-10,2026-07-17,245077.0,"₹245,077",INR,2040,1880,2,2,Air France,Air France,2026-07-10T21:50:00,2026-07-12T06:20:00,2026-07-17T21:45:00,2026-07-19T06:35:00,0.067557,False,AMD-MRU_2026-07-10_2026-07-17
9436-2607101925--32677-2-14325-2607120620|14325-2607172145--32677-2-9436-2607190635,AMD,MRU,2026-07-10,2026-07-17,245077.0,"₹245,077",INR,2185,1880,2,2,Air France,Air France,2026-07-10T19:25:00,2026-07-12T06:20:00,2026-07-17T21:45:00,2026-07-19T06:35:00,0.065147,False,AMD-MRU_2026-07-10_2026-07-17
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607151830--32348-1-9436-2607170305",AMD,MRU,2026-07-08,2026-07-15,245079.0,"₹245,079",INR,1525,1865,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-15T18:30:00,2026-07-17T03:05:00,0.079861,False,AMD-MRU_2026-07-08_2026-07-15
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607162150--32348-1-9436-2607180305",AMD,MRU,2026-07-08,2026-07-16,245079.0,"₹245,079",INR,1525,1665,2,1,"Qatar Airways, Kenya Airways",Emirates,2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-16T21:50:00,2026-07-18T03:05:00,0.083369,False,AMD-MRU_2026-07-08_2026-07-16
10075-2607100120--32677-1-14325-2607110540|14325-2607162200--32677-2-10075-2607182320,BOM,MRU,2026-07-10,2026-07-16,245159.0,"₹245,159",INR,1790,2870,1,2,Air France,Air France,2026-07-10T01:20:00,2026-07-11T05:40:00,2026-07-16T22:00:00,2026-07-18T23:20:00,0.036406,False,BOM-MRU_2026-07-10_2026-07-16
10075-2607100120--32677-1-14325-2607110540|14325-2607161650--32677-2-10075-2607182320,BOM,MRU,2026-07-10,2026-07-16,245159.0,"₹245,159",INR,1790,3180,1,2,Air France,Air France,2026-07-10T01:20:00,2026-07-11T05:40:00,2026-07-16T16:50:00,2026-07-18T23:20:00,0.034136,False,BOM-MRU_2026-07-10_2026-07-16
10075-2607100120--32677-1-14325-2607110540|14325-2607161555--32677-2-10075-2607182320,BOM,MRU,2026-07-10,2026-07-16,245159.0,"₹245,159",INR,1790,3235,1,2,Air France,Air France,2026-07-10T01:20:00,2026-07-11T05:40:00,2026-07-16T15:55:00,2026-07-18T23:20:00,0.033762,False,BOM-MRU_2026-07-10_2026-07-16
10075-2607100120--32677-1-14325-2607110540|14325-2607161000--32677-2-10075-2607182320,BOM,MRU,2026-07-10,2026-07-16,245159.0,"₹245,159",INR,1790,3590,1,2,Air France,Air France,2026-07-10T01:20:00,2026-07-11T05:40:00,2026-07-16T10:00:00,2026-07-18T23:20:00,0.031534,False,BOM-MRU_2026-07-10_2026-07-16
10075-2607100120--32677-1-14325-2607110540|14325-2607160840--32677-2-10075-2607182320,BOM,MRU,2026-07-10,2026-07-16,245159.0,"₹245,159",INR,1790,3670,1,2,Air France,Air France,2026-07-10T01:20:00,2026-07-11T05:40:00,2026-07-16T08:40:00,2026-07-18T23:20:00,0.031072,False,BOM-MRU_2026-07-10_2026-07-16
10957-2607100050--32677-1-14325-2607110540|14325-2607151555--32677-2-10957-2607162250,DEL,MRU,2026-07-10,2026-07-15,245205.0,"₹245,205",INR,1820,1765,1,2,Air France,Air France,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-15T15:55:00,2026-07-16T22:50:00,0.072609,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607100050--32677-1-14325-2607110540|14325-2607151130--32677-2-10957-2607162250,DEL,MRU,2026-07-10,2026-07-15,245205.0,"₹245,205",INR,1820,2030,1,2,Air France,Air France,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-15T11:30:00,2026-07-16T22:50:00,0.067611,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607100050--32677-1-14325-2607110540|14325-2607151000--32677-2-10957-2607162250,DEL,MRU,2026-07-10,2026-07-15,245205.0,"₹245,205",INR,1820,2120,1,2,Air France,Air France,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-15T10:00:00,2026-07-16T22:50:00,0.066067,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607100050--32677-1-14325-2607110540|14325-2607150840--32677-2-10957-2607162250,DEL,MRU,2026-07-10,2026-07-15,245205.0,"₹245,205",INR,1820,2200,1,2,Air France,Air France,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-15T08:40:00,2026-07-16T22:50:00,0.064752,False,DEL-MRU_2026-07-10_2026-07-15
10957-2607100050--32677-1-14325-2607110540|14325-2607171555--32677-2-10957-2607182250,DEL,MRU,2026-07-10,2026-07-17,245205.0,"₹245,205",INR,1820,1765,1,2,Air France,Air France,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-17T15:55:00,2026-07-18T22:50:00,0.083328,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607100050--32677-1-14325-2607110540|14325-2607171000--32677-2-10957-2607182250,DEL,MRU,2026-07-10,2026-07-17,245205.0,"₹245,205",INR,1820,2120,1,2,Air France,Air France,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-17T10:00:00,2026-07-18T22:50:00,0.07582,False,DEL-MRU_2026-07-10_2026-07-17
10957-2607100050--32677-1-14325-2607110540|14325-2607170840--32677-2-10957-2607182250,DEL,MRU,2026-07-10,2026-07-17,245205.0,"₹245,205",INR,1820,2200,1,2,Air France,Air France,2026-07-10T00:50:00,2026-07-11T05:40:00,2026-07-17T08:40:00,2026-07-18T22:50:00,0.074311,False,DEL-MRU_2026-07-10_2026-07-17
"9436-2607082250--31876,-32652-2-14325-2607101910|14325-2607160850--32652,-31876-2-9436-2607172135",AMD,MRU,2026-07-08,2026-07-16,245645.0,"₹245,645",INR,2750,2115,2,2,"Singapore Airlines, Air Mauritius","Air Mauritius, Singapore Airlines",2026-07-08T22:50:00,2026-07-10T19:10:00,2026-07-16T08:50:00,2026-07-17T21:35:00,0.054539,False,AMD-MRU_2026-07-08_2026-07-16
"10075-2607100200--32672-0-14325-2607100630|14325-2607151615--32348,-31826-1-10075-2607160645",BOM,MRU,2026-07-10,2026-07-15,246324.0,"₹246,324",INR,360,780,0,1,Air India,"Emirates, SpiceJet",2026-07-10T02:00:00,2026-07-10T06:30:00,2026-07-15T16:15:00,2026-07-16T06:45:00,0.155284,False,BOM-MRU_2026-07-10_2026-07-15
"9436-2607080300--31939,-32139-2-14325-2607090255|14325-2607171805--32139,-31939-2-9436-2607190150",AMD,MRU,2026-07-08,2026-07-17,246396.0,"₹246,396",INR,1525,1815,2,2,"Qatar Airways, Kenya Airways","Kenya Airways, Qatar Airways",2026-07-08T03:00:00,2026-07-09T02:55:00,2026-07-17T18:05:00,2026-07-19T01:50:00,0.079549,False,AMD-MRU_2026-07-08_2026-07-17
"10075-2607080535--32672,-32348-1-14325-2607081710|14325-2607160930--32672-0-10075-2607161720",BOM,MRU,2026-07-08,2026-07-16,246456.0,"₹246,456",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-08T05:35:00,2026-07-08T17:10:00,2026-07-16T09:30:00,2026-07-16T17:20:00,0.140559,False,BOM-MRU_2026-07-08_2026-07-16
"10075-2607080200--32672-0-14325-2607080630|14325-2607162150--32348,-32672-1-10075-2607171350",BOM,MRU,2026-07-08,2026-07-16,246456.0,"₹246,456",INR,360,870,0,1,Air India,"Emirates, Air India",2026-07-08T02:00:00,2026-07-08T06:30:00,2026-07-16T21:50:00,2026-07-17T13:50:00,0.133131,False,BOM-MRU_2026-07-08_2026-07-16
"10075-2607080535--32672,-32348-1-14325-2607081710|14325-2607170930--32672-0-10075-2607171720",BOM,MRU,2026-07-08,2026-07-17,246456.0,"₹246,456",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-08T05:35:00,2026-07-08T17:10:00,2026-07-17T09:30:00,2026-07-17T17:20:00,0.140559,False,BOM-MRU_2026-07-08_2026-07-17
"10075-2607090535--32672,-32348-1-14325-2607091710|14325-2607150930--32672-0-10075-2607151720",BOM,MRU,2026-07-09,2026-07-15,246456.0,"₹246,456",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-09T05:35:00,2026-07-09T17:10:00,2026-07-15T09:30:00,2026-07-15T17:20:00,0.17218,False,BOM-MRU_2026-07-09_2026-07-15
"10075-2607090535--32672,-32348-1-14325-2607091710|14325-2607160930--32672-0-10075-2607161720",BOM,MRU,2026-07-09,2026-07-16,246456.0,"₹246,456",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-09T05:35:00,2026-07-09T17:10:00,2026-07-16T09:30:00,2026-07-16T17:20:00,0.169812,False,BOM-MRU_2026-07-09_2026-07-16
"10075-2607090535--32672,-32348-1-14325-2607091710|14325-2607170930--32672-0-10075-2607171720",BOM,MRU,2026-07-09,2026-07-17,246456.0,"₹246,456",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-09T05:35:00,2026-07-09T17:10:00,2026-07-17T09:30:00,2026-07-17T17:20:00,0.169809,False,BOM-MRU_2026-07-09_2026-07-17
"10075-2607100535--32672,-32348-1-14325-2607101710|14325-2607150930--32672-0-10075-2607151720",BOM,MRU,2026-07-10,2026-07-15,246456.0,"₹246,456",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-10T05:35:00,2026-07-10T17:10:00,2026-07-15T09:30:00,2026-07-15T17:20:00,0.151871,False,BOM-MRU_2026-07-10_2026-07-15
"10075-2607100535--32672,-32348-1-14325-2607101710|14325-2607160930--32672-0-10075-2607161720",BOM,MRU,2026-07-10,2026-07-16,246456.0,"₹246,456",INR,785,380,1,0,"Air India, Emirates",Air India,2026-07-10T05:35:00,2026-07-10T17:10:00,2026-07-16T09:30:00,2026-07-16T17:20:00,0.144888,False,BOM-MRU_2026-07-10_2026-07-16
"9436-2607082250--31876,-32652-2-14325-2607101910|14325-2607150850--32652,-31876-2-9436-2607162135",AMD,MRU,2026-07-08,2026-07-15,246841.0,"₹246,841",INR,2750,2115,2,2,"Singapore Airlines, Air Mauritius","Air Mauritius, Singapore Airlines",2026-07-08T22:50:00,2026-07-10T19:10:00,2026-07-15T08:50:00,2026-07-16T21:35:00,0.055251,False,AMD-MRU_2026-07-08_2026-07-15
"9436-2607082250--31876,-32652-2-14325-2607101910|14325-2607170850--32652,-31876-2-9436-2607182135",AMD,MRU,2026-07-08,2026-07-17,246841.0,"₹246,841",INR,2750,2115,2,2,"Singapore Airlines, Air Mauritius","Air Mauritius, Singapore Airlines",2026-07-08T22:50:00,2026-07-10T19:10:00,2026-07-17T08:50:00,2026-07-18T21:35:00,0.054515,False,AMD-MRU_2026-07-08_2026-07-17
"9436-2607092250--31876,-32652-2-14325-2607111910|14325-2607150850--32652,-31876-2-9436-2607162135",AMD,MRU,2026-07-09,2026-07-15,246841.0,"₹246,841",INR,2750,2115,2,2,"Singapore Airlines, Air Mauritius","Air Mauritius, Singapore Airlines",2026-07-09T22:50:00,2026-07-11T19:10:00,2026-07-15T08:50:00,2026-07-16T21:35:00,0.060495,False,AMD-MRU_2026-07-09_2026-07-15
"9436-2607092250--31876,-32652-2-14325-2607111910|14325-2607170850--32652,-31876-2-9436-2607182135",AMD,MRU,2026-07-09,2026-07-17,246841.0,"₹246,841",INR,2750,2115,2,2,"Singapore Airlines, Air Mauritius","Air Mauritius, Singapore Airlines",2026-07-09T22:50:00,2026-07-11T19:10:00,2026-07-17T08:50:00,2026-07-18T21:35:00,0.059042,False,AMD-MRU_2026-07-09_2026-07-17
10075-2607080120--32677-1-14325-2607090540|14325-2607171000--32677-1-10075-2607182320,BOM,MRU,2026-07-08,2026-07-17,246876.0,"₹246,876",INR,1790,2150,1,1,Air France,Air France,2026-07-08T01:20:00,2026-07-09T05:40:00,2026-07-17T10:00:00,2026-07-18T23:20:00,0.041486,False,BOM-MRU_2026-07-08_2026-07-17
"9436-2607092245--32213-1-14325-2607100830|14325-2607151435--32631,-32339-3-9436-2607161835",AMD,MRU,2026-07-09,2026-07-15,246900.0,"₹246,900",INR,675,1590,1,3,IndiGo,"Air Seychelles, Etihad Airways",2026-07-09T22:45:00,2026-07-10T08:30:00,2026-07-15T14:35:00,2026-07-16T18:35:00,0.129893,False,AMD-MRU_2026-07-09_2026-07-15
10957-2607082200--32213-1-14325-2607090830|14325-2607171640--32353-2-10957-2607190950,DEL,MRU,2026-07-08,2026-07-17,247212.0,"₹247,212",INR,720,2380,1,2,IndiGo,EgyptAir,2026-07-08T22:00:00,2026-07-09T08:30:00,2026-07-17T16:40:00,2026-07-19T09:50:00,0.094085,False,DEL-MRU_2026-07-08_2026-07-17
